Transaction ID,Date,Customer Name,City,State,Product Type,Product Name,Quantity Sold,Unit Price (INR),Total Sale Amount (INR),Payment Mode,Discount (%),Final Price (INR),Seller Name
4ab20ec9-4840-451e-b6a2-e1acd679444f,2025-03-13,Samaira Shah,Delhi,Tamil Nadu,Equipment,Exercise Bike,3,18441,55323,Net Banking,1,54769.77,Manjari Chaudhary
b2cf1efb-1afb-4cc2-aff4-e207c949cfd0,2025-02-03,Shray Dasgupta,Pune,West Bengal,Equipment,Kettlebell,1,5487,5487,Debit Card,7,5102.91,Krish Sunder
2a52842c-0933-40a3-85e7-884123b53010,2025-03-20,Gokul Jha,Ahmedabad,Maharashtra,Supplement,Fat Burner,4,3585,14340,Cash,1,14196.6,Arhaan Bhargava
6c11257b-37e9-42a3-a8fd-575eb1af8450,2025-01-12,Saanvi De,Chennai,Maharashtra,Supplement,BCAA,4,816,3264,Cash,2,3198.72,Dhruv Gupta
6689171f-5956-4ed3-91c8-edf45cb3c85a,2025-02-17,Renee Kibe,Ahmedabad,Delhi,Equipment,Bench Press,4,7781,31124,Credit Card,8,28634.08,Ira Gupta
61ac8125-c06a-49c1-84e8-dc62b2faa8fd,2025-03-15,Shaan Shenoy,Bangalore,Gujarat,Supplement,Fat Burner,2,3870,7740,Net Banking,5,7353.0,Nirvi Sama
f35bb568-8f59-482f-b3c4-4325b9229d31,2025-01-01,Bhavin Savant,Chennai,West Bengal,Equipment,Exercise Bike,1,8600,8600,Credit Card,5,8170.0,Rohan Bath
0586eed4-bfbd-4290-a3ae-ad1c3ccbe05c,2025-03-10,Vritika Sarkar,Bangalore,Tamil Nadu,Supplement,Fat Burner,4,3729,14916,Cash,1,14766.84,Alisha Sengupta
3f49fc2b-9d70-4281-bd9a-d07381081bcd,2025-02-06,Amira Chaudhry,Bangalore,Telangana,Supplement,Creatine,3,1183,3549,Net Banking,4,3407.04,Alisha Rajagopal
f1331a49-a1ec-4d0a-ba67-aa4ec00b54cf,2025-03-09,Samiha Majumdar,Bangalore,Tamil Nadu,Supplement,Fat Burner,1,1019,1019,Debit Card,8,937.48,Kismat Bora
22d21cad-ee0d-4292-b5b5-1aec31ddc10b,2025-03-12,Zain Cheema,Hyderabad,Gujarat,Supplement,Pre-Workout,4,1179,4716,Credit Card,10,4244.4,Mahika Kunda
5372530c-ec3a-41c2-99d1-5b0bac6924c9,2025-01-16,Vardaniya Dhar,Kolkata,West Bengal,Supplement,Pre-Workout,2,2968,5936,Credit Card,7,5520.48,Shray Srinivas
ebc08e7a-a099-48af-bf14-074d7a87fbc9,2025-01-05,Yuvaan Chatterjee,Kolkata,Telangana,Supplement,Multivitamins,4,3173,12692,UPI,3,12311.24,Samiha Saraf
a5080f8e-9542-430c-9eba-9abdeba9867e,2025-01-21,Kabir Dugar,Kolkata,Tamil Nadu,Supplement,Fat Burner,1,3558,3558,Credit Card,3,3451.26,Samarth Bhatia
7be7526a-851e-4461-a31f-81c86d79cc78,2025-01-13,Navya Sarna,Mumbai,West Bengal,Supplement,Fish Oil,3,4633,13899,Cash,9,12648.09,Aaryahi Chana
e1ae9aca-a251-4c36-9008-76d4c2ef1e89,2025-03-06,Hansh Dube,Chennai,Gujarat,Equipment,Rowing Machine,1,5919,5919,Cash,6,5563.86,Jivin Gopal
e190112e-5ea1-4f2e-900d-9554aef0e910,2025-02-13,Dhanuk Ranganathan,Kolkata,Maharashtra,Equipment,Rowing Machine,4,13908,55632,Cash,3,53963.04,Mannat Varty
58ddb113-7228-480e-8fd9-be96c8114774,2025-01-27,Divit Khalsa,Hyderabad,Maharashtra,Equipment,Kettlebell,3,7931,23793,Credit Card,5,22603.35,Yasmin Krish
56072b46-710e-4743-a006-eb0d20e6fe85,2025-01-21,Sahil Karpe,Hyderabad,Maharashtra,Equipment,Exercise Bike,3,14938,44814,Net Banking,5,42573.3,Heer Bath
75646ee5-9fe0-4cf7-8a59-61a4a086cd2e,2025-01-20,Farhan Verma,Chennai,Gujarat,Supplement,BCAA,3,1735,5205,Net Banking,6,4892.7,Dharmajan Baria
5b2f1439-077c-4007-acb8-add0326010dd,2025-01-01,Alia Sodhi,Bangalore,Delhi,Supplement,BCAA,2,1398,2796,Debit Card,13,2432.52,Himmat Krishnamurthy
933d5cb7-623b-44b8-8838-435cc22288ba,2025-03-09,Riaan Ahluwalia,Bangalore,Maharashtra,Supplement,Creatine,1,2401,2401,UPI,9,2184.91,Damini Gandhi
ef3c50f0-4ac3-404b-bfe1-2aef64a51ade,2025-02-03,Dishani Rajagopalan,Ahmedabad,Karnataka,Supplement,Pre-Workout,3,4222,12666,Credit Card,4,12159.36,Taimur Khosla
9e03ef97-33e9-4239-be63-1ce0ab7fc6ee,2025-02-09,Raghav Behl,Pune,Tamil Nadu,Supplement,Fat Burner,2,2590,5180,UPI,14,4454.8,Seher Edwin
22064d51-0d86-463d-bc31-9dda1c7bb4fc,2025-01-13,Tushar Anne,Pune,Tamil Nadu,Supplement,Fish Oil,4,2865,11460,UPI,5,10887.0,Ehsaan Chakraborty
cd2dcff5-e643-4170-b060-363abf997bfb,2025-02-23,Aarna Sama,Pune,West Bengal,Supplement,Fat Burner,1,3592,3592,UPI,1,3556.08,Shamik Kala
b3dce41b-d38e-4f00-b4c3-fa6dec23602d,2025-01-16,Aaryahi Butala,Mumbai,Gujarat,Supplement,Fish Oil,2,3346,6692,Credit Card,12,5888.96,Zara Yohannan
51af1509-4c30-4a7e-ac23-f70ecf18fff9,2025-01-27,Divit Verma,Pune,Maharashtra,Supplement,Fat Burner,1,3918,3918,Net Banking,0,3918.0,Miraan Tata
cf712740-11df-4edf-b09d-02b03ad72c4c,2025-01-15,Aniruddh Lad,Chennai,Telangana,Equipment,Exercise Bike,1,2942,2942,Cash,13,2559.54,Azad Loyal
5f795d95-690c-4a4e-aef8-65466d4c0c9e,2025-02-21,Saksham Madan,Bangalore,Telangana,Equipment,Rowing Machine,1,19626,19626,Net Banking,14,16878.36,Kismat Bedi
2fcbdf95-ef6a-4aae-ba85-d84fac40cd0d,2025-01-23,Romil Gole,Ahmedabad,Tamil Nadu,Supplement,Whey Protein,4,3476,13904,Credit Card,4,13347.84,Arnav Bali
2fdbff38-da90-4596-b142-7bf57c9168a6,2025-03-16,Kaira Ramesh,Pune,Gujarat,Supplement,Fat Burner,4,1171,4684,Net Banking,4,4496.64,Veer Sarin
5a3bf623-abfc-4840-ad42-b7ea7f5c3619,2025-03-02,Taimur Gala,Mumbai,Tamil Nadu,Supplement,Fish Oil,4,3050,12200,Cash,8,11224.0,Hazel Srivastava
deb97ad6-933d-44ee-ba7e-ad66e4ec54ef,2025-01-27,Indrans Kashyap,Hyderabad,Maharashtra,Supplement,Fat Burner,2,3980,7960,Credit Card,6,7482.4,Jivin Kata
27e71bde-deca-43c6-9825-cd8b08c76110,2025-02-03,Tejas Singhal,Pune,Gujarat,Equipment,Bench Press,4,4295,17180,Net Banking,2,16836.4,Fateh Mander
ff8ed99d-626f-444f-a511-b3e096942f4a,2025-02-12,Divij Sekhon,Pune,Delhi,Equipment,Treadmill,1,6682,6682,Cash,11,5946.98,Suhana Arora
17062073-701d-43d5-bad0-8cef7b1ad534,2025-01-11,Chirag Kashyap,Pune,Maharashtra,Equipment,Bench Press,3,18273,54819,UPI,12,48240.72,Aradhya Salvi
b3232187-194b-4967-bcbe-faeb08e32c6b,2025-01-24,Khushi Chaudhuri,Bangalore,Maharashtra,Equipment,Bench Press,3,15990,47970,UPI,11,42693.3,Adah Sharaf
1c9f2fe7-3cff-4f97-9673-b65fefc19c84,2025-02-06,Zeeshan Borde,Hyderabad,Karnataka,Equipment,Rowing Machine,2,8974,17948,Credit Card,10,16153.2,Azad Kalita
f5848fe3-fb37-40b5-b296-61c641c1ace2,2025-02-18,Zain Bhargava,Hyderabad,Tamil Nadu,Equipment,Exercise Bike,3,9944,29832,Net Banking,6,28042.08,Tara Ranganathan
7f28329b-ce73-432d-b7b9-ee98ef15dbb3,2025-02-15,Reyansh Sastry,Delhi,Karnataka,Equipment,Bench Press,4,7801,31204,Net Banking,7,29019.72,Hansh Chandran
3d6014b9-cef7-4aca-ae46-753d15f6694e,2025-01-19,Kaira Soni,Ahmedabad,Maharashtra,Supplement,BCAA,2,3021,6042,Debit Card,2,5921.16,Pranay Ben
a38f0982-6f18-4a7c-bd42-6d18437c53db,2025-01-14,Azad Gopal,Pune,Delhi,Equipment,Rowing Machine,2,11382,22764,UPI,5,21625.8,Jivika Sachdeva
39a1c32f-a6bc-45a7-b92e-3304f8b9e70c,2025-02-03,Sumer Koshy,Chennai,Delhi,Equipment,Exercise Bike,1,17941,17941,Credit Card,8,16505.72,Advika Jha
dcdfe2e2-8b40-45f8-8b60-080608d31216,2025-02-09,Ojas Swaminathan,Mumbai,Delhi,Supplement,Pre-Workout,4,4044,16176,Cash,8,14881.92,Trisha Ahuja
359525b0-7ea3-46b3-a6cf-cc6b4170ae0d,2025-01-17,Yuvaan Kannan,Delhi,Gujarat,Supplement,Whey Protein,3,3066,9198,Credit Card,12,8094.24,Anahi Bir
fcae3065-883a-4292-8516-fe761d0885e5,2025-03-02,Siya Deshpande,Kolkata,Tamil Nadu,Supplement,Fat Burner,1,2362,2362,Cash,10,2125.8,Ira Thaker
fcb8df00-b1fe-415c-b2eb-eb34060c8a97,2025-01-10,Umang Mane,Bangalore,Gujarat,Equipment,Bench Press,2,12774,25548,Cash,3,24781.56,Gatik Sandhu
373a19c0-14cc-4a5e-98a3-8e8b454a5a5e,2025-02-05,Samiha Bajaj,Bangalore,Tamil Nadu,Supplement,Whey Protein,3,1109,3327,Net Banking,9,3027.57,Tiya Dugal
ab32e6bc-cf6e-43ea-9796-c32d7a507859,2025-01-02,Ritvik Kara,Kolkata,West Bengal,Supplement,Pre-Workout,1,1522,1522,Credit Card,11,1354.58,Zoya Boase
4ab1a290-4c91-4344-9b9e-34979124185c,2025-02-14,Oorja Ravi,Delhi,Delhi,Supplement,Fish Oil,3,3938,11814,Cash,12,10396.32,Manikya Dayal
aef44f45-298f-4485-a8fe-1ba1767c5a02,2025-01-07,Ivan Dara,Bangalore,West Bengal,Equipment,Resistance Bands,2,5821,11642,Debit Card,5,11059.9,Hiran Shan
cbff5d82-de2c-423e-94e5-17fa98ac083b,2025-01-11,Anika Contractor,Mumbai,Telangana,Equipment,Dumbbells,3,12479,37437,Net Banking,3,36313.89,Saira Mall
deb041f1-1730-40a5-af40-96fa4cfc56ad,2025-03-15,Pari Swamy,Ahmedabad,Telangana,Equipment,Bench Press,4,5935,23740,Debit Card,0,23740.0,Prisha Shetty
dd1cca79-c729-49b4-93df-37dfdb5d7df4,2025-01-10,Indrajit Gara,Hyderabad,Tamil Nadu,Supplement,Creatine,3,2034,6102,Cash,6,5735.88,Nitara Chana
07e64f01-9428-4bde-b8fc-89439e5486d3,2025-03-18,Alia Bahl,Hyderabad,Telangana,Supplement,Creatine,1,4886,4886,Credit Card,7,4543.98,Kanav Devan
1b2f2b8d-6977-4488-93df-128fc6b8f157,2025-03-12,Tara Lad,Delhi,Telangana,Supplement,Whey Protein,4,2470,9880,Credit Card,3,9583.6,Yakshit Andra
59dcdcfe-7463-4584-bfaf-9cc645aba299,2025-03-05,Miraan Gade,Bangalore,Maharashtra,Supplement,Fish Oil,3,4381,13143,UPI,2,12880.14,Aradhya Bhat
a5bded77-6c45-4102-9d14-06d33429b9d5,2025-01-28,Biju Sharma,Mumbai,Gujarat,Supplement,Whey Protein,4,2717,10868,UPI,4,10433.28,Lakshit Wali
7826cc06-734f-450e-9c14-04b9c41a305a,2025-03-10,Armaan Roy,Chennai,Maharashtra,Supplement,Multivitamins,3,2894,8682,Cash,13,7553.34,Prisha Agrawal
6b2a49cc-f213-4017-af5d-78fd5ec22e49,2025-03-04,Lavanya Suri,Pune,Maharashtra,Equipment,Bench Press,2,4366,8732,Net Banking,4,8382.72,Kavya Desai
92338f4d-9958-49e2-a9a0-c5e071e690e8,2025-01-23,Lakshay Saxena,Pune,Maharashtra,Equipment,Exercise Bike,2,2777,5554,UPI,8,5109.68,Yuvraj  Reddy
257eed02-7038-4a86-a784-18029e393b40,2025-01-06,Aaina Dada,Hyderabad,Gujarat,Equipment,Exercise Bike,4,4990,19960,Debit Card,6,18762.4,Aarush Srinivasan
1d79157f-b650-4663-8a6c-416fcce383f8,2025-03-15,Zain Chhabra,Pune,Tamil Nadu,Supplement,Whey Protein,4,2405,9620,Credit Card,1,9523.8,Emir Vohra
bbd2851b-c49c-41d7-a50f-86a6b1bd8adb,2025-01-04,Rohan Dewan,Hyderabad,Maharashtra,Equipment,Bench Press,4,17128,68512,UPI,8,63031.04,Emir Rama
1ba15beb-2a05-4f8a-ad65-45b6add663b2,2025-03-06,Dhanuk Jaggi,Kolkata,Delhi,Supplement,Creatine,1,3331,3331,Debit Card,13,2897.97,Elakshi Vora
a58977f5-9646-43f9-846c-ce2ea9ba27e1,2025-02-26,Ivana Cherian,Chennai,Delhi,Equipment,Treadmill,1,14303,14303,Credit Card,11,12729.67,Arnav Taneja
4702f5da-5653-428a-8249-2ce02d84202a,2025-02-25,Abram Aurora,Chennai,Telangana,Supplement,Fish Oil,4,3882,15528,UPI,2,15217.44,Miraan Dash
ceb0c6f3-a4bb-4224-9d85-d250b08647c5,2025-02-13,Piya Garg,Mumbai,Karnataka,Equipment,Dumbbells,1,1135,1135,Debit Card,8,1044.2,Hiran Rastogi
a57ecdcc-72c8-4512-b62c-a91dad900f62,2025-03-14,Prisha Rajagopal,Delhi,Karnataka,Supplement,BCAA,1,1771,1771,Credit Card,7,1647.03,Amani Singh
1adddb1c-e1e9-4fcc-954b-acd14a8cadf1,2025-01-17,Ivan Bir,Kolkata,Maharashtra,Supplement,Pre-Workout,4,2762,11048,Credit Card,9,10053.68,Kiaan Manne
71a44e24-45e8-474c-8460-52cd47656a5d,2025-02-28,Ehsaan Gade,Kolkata,Telangana,Equipment,Resistance Bands,1,9107,9107,Debit Card,11,8105.23,Alia Upadhyay
f601afab-32b1-47c9-8b8f-4a4a723bb2b7,2025-03-19,Mohanlal Iyengar,Kolkata,Maharashtra,Equipment,Bench Press,4,16241,64964,Credit Card,13,56518.68,Jhanvi Mani
dbf9838e-4488-4818-8775-ae6ff7b10473,2025-01-15,Prerak Khurana,Hyderabad,Maharashtra,Equipment,Dumbbells,2,13863,27726,Net Banking,1,27448.74,Hunar Deol
06e26452-ab25-4658-8a19-ed33c00b9cdd,2025-01-23,Purab Dass,Pune,Delhi,Supplement,Whey Protein,2,4347,8694,Credit Card,6,8172.36,Ojas Mann
64eeb695-e47e-4465-b52b-db331d91f9fe,2025-01-10,Kartik Balasubramanian,Chennai,Telangana,Supplement,Pre-Workout,1,3135,3135,UPI,0,3135.0,Samaira Garde
e9048e78-cdbe-405a-899f-08f0b36f81be,2025-01-17,Veer Sathe,Hyderabad,Maharashtra,Equipment,Exercise Bike,2,11494,22988,UPI,7,21378.84,Sahil Gaba
cc26f95d-f3a5-42be-9048-1dcadaa85aff,2025-01-16,Ivan Ramaswamy,Ahmedabad,Maharashtra,Equipment,Exercise Bike,4,6794,27176,Cash,13,23643.12,Oorja Zacharia
28ad8b5c-9bc2-40b0-a44c-cacb857c2c99,2025-02-24,Adah Iyengar,Mumbai,Maharashtra,Supplement,BCAA,4,3639,14556,Credit Card,11,12954.84,Priyansh Sarkar
cb51f07c-034f-4cdf-9e53-3a7e1d18473c,2025-03-16,Misha Ganguly,Hyderabad,Maharashtra,Equipment,Exercise Bike,3,10776,32328,Cash,10,29095.2,Vivaan Randhawa
a838ee5b-8037-4c4c-bbd0-a644c45d3b1d,2025-02-16,Emir Thakur,Delhi,Gujarat,Equipment,Treadmill,1,9720,9720,Credit Card,12,8553.6,Khushi Kamdar
66f53dc3-74ac-42df-af91-23d2b1ec1e85,2025-03-12,Prerak Bera,Delhi,West Bengal,Supplement,Multivitamins,3,4756,14268,UPI,12,12555.84,Pranay Majumdar
35c17a23-c4ec-4743-8c9b-15af9ccf3168,2025-03-03,Onkar Brahmbhatt,Delhi,Tamil Nadu,Equipment,Treadmill,3,17426,52278,UPI,11,46527.42,Biju Shankar
c5238b53-26fc-4239-8b61-037ea05cab34,2025-03-06,Anaya Deol,Delhi,Karnataka,Equipment,Treadmill,4,9037,36148,Cash,6,33979.12,Kiara Johal
d24940f6-789d-4979-8336-f36561f279a7,2025-02-25,Jayesh Chowdhury,Bangalore,Tamil Nadu,Equipment,Bench Press,1,1006,1006,Cash,12,885.28,Ivana Loyal
2cc72967-b903-4a37-bab2-d718912cf872,2025-01-31,Mahika Chopra,Mumbai,West Bengal,Equipment,Bench Press,2,9509,19018,UPI,6,17876.92,Jhanvi Datta
71659c3f-5d97-49e7-b82d-5d461a758dc2,2025-02-22,Vivaan Dave,Ahmedabad,Telangana,Equipment,Rowing Machine,2,11648,23296,Credit Card,3,22597.12,Rohan Bir
d186cab4-d3f1-4448-9ce5-b0f991e198fa,2025-03-18,Neelofar Seth,Chennai,Telangana,Equipment,Dumbbells,1,11115,11115,Credit Card,8,10225.8,Farhan Ram
9a3ed6cc-1f2f-4b74-aaae-ced2b3f71529,2025-03-01,Divyansh Deshmukh,Hyderabad,Gujarat,Equipment,Rowing Machine,1,10767,10767,Cash,5,10228.65,Tushar Mangal
bf148e79-8ff3-43d5-b94e-e645135fd3c0,2025-03-18,Vihaan Johal,Pune,Telangana,Supplement,Whey Protein,2,4287,8574,Credit Card,2,8402.52,Shayak Sibal
ee9772a8-31a3-4ba5-9a3a-21d04b92ef6a,2025-01-01,Tejas Krishnan,Bangalore,Gujarat,Equipment,Dumbbells,4,952,3808,Cash,11,3389.12,Badal Gade
5a61f11e-bc03-4e1c-af76-bb55fb19e644,2025-02-04,Indranil Ratta,Ahmedabad,Telangana,Equipment,Rowing Machine,3,6624,19872,Debit Card,6,18679.68,Kismat Dutt
cd47956a-ccff-42b6-8e03-c104735a9544,2025-01-29,Damini Khatri,Pune,Maharashtra,Supplement,Whey Protein,3,2930,8790,Cash,1,8702.1,Hazel Brahmbhatt
0cadd798-2325-41a5-86f5-902b9e7430d1,2025-02-26,Akarsh Borde,Bangalore,Gujarat,Equipment,Resistance Bands,4,7480,29920,Cash,4,28723.2,Nirvaan Reddy
809a6035-6a1b-4112-a50a-328c1addabe8,2025-03-09,Zain Khare,Delhi,Delhi,Supplement,Pre-Workout,3,3614,10842,Cash,10,9757.8,Shaan Sankaran
647aae40-94c2-49fe-9a02-0daa2ede179b,2025-03-09,Myra Lata,Chennai,West Bengal,Supplement,Pre-Workout,1,1808,1808,Credit Card,6,1699.52,Riaan Khanna
f314d2b4-b9db-4bc5-b285-682415c1ee13,2025-01-18,Onkar Kashyap,Mumbai,Tamil Nadu,Supplement,BCAA,1,2597,2597,Debit Card,10,2337.3,Anay Dara
7945dea7-2435-4122-aef3-2d6fa04cd421,2025-01-09,Zaina Kulkarni,Bangalore,Delhi,Supplement,Pre-Workout,2,3224,6448,Credit Card,11,5738.72,Advik Subramanian
6a8935ef-7a87-45d6-9e47-9dae8a970b33,2025-03-08,Alisha Sundaram,Pune,Karnataka,Supplement,Pre-Workout,3,2170,6510,UPI,6,6119.4,Elakshi Rajagopalan
659550ab-8a44-492a-ba2b-deb386c56904,2025-01-12,Zoya Bakshi,Hyderabad,Tamil Nadu,Equipment,Treadmill,2,3919,7838,Cash,7,7289.34,Bhamini Karpe
f5ee90b4-a5a3-4abd-88e3-5fdbc422e7e3,2025-02-09,Saksham Halder,Kolkata,Telangana,Supplement,Fat Burner,2,1189,2378,Net Banking,4,2282.88,Urvi Shanker
f6429660-c5cc-47b3-984e-0c533b279cfb,2025-02-27,Riya Deshmukh,Ahmedabad,Tamil Nadu,Supplement,Pre-Workout,1,1862,1862,Debit Card,2,1824.76,Anahita Bhalla
652799b6-eecb-4c47-a959-b61870c2811e,2025-01-17,Zara Shukla,Chennai,Delhi,Equipment,Exercise Bike,3,18608,55824,Credit Card,8,51358.08,Purab Issac
39bce849-9455-473c-919c-f4724f6b9725,2025-02-12,Kartik Ramakrishnan,Ahmedabad,Gujarat,Supplement,Fish Oil,1,3651,3651,Debit Card,1,3614.49,Raghav Deo
5e153406-8ff3-44df-879e-203c8ce5ca5b,2025-03-05,Amani Hayre,Ahmedabad,Maharashtra,Equipment,Bench Press,1,3235,3235,Net Banking,4,3105.6,Darshit Chaudry
b10ab212-f38b-410f-878b-8309fd52fe0a,2025-01-01,Fateh Balakrishnan,Kolkata,Telangana,Supplement,Whey Protein,3,944,2832,Net Banking,6,2662.08,Pranay Bal
1c18b5be-291c-4255-8353-e96a36ceb00b,2025-03-08,Faiyaz Anne,Bangalore,Gujarat,Supplement,Creatine,1,1196,1196,Cash,5,1136.2,Heer Agrawal
339a2b08-2fdb-4af8-afd3-a3f9dd5b1454,2025-01-19,Shanaya Shetty,Mumbai,Karnataka,Supplement,Fat Burner,2,2276,4552,Net Banking,14,3914.72,Oorja Bobal
f2a2b632-6bfd-45d0-b9f8-e1dfc6ce6aff,2025-02-22,Shaan Yogi,Kolkata,Tamil Nadu,Equipment,Resistance Bands,2,8566,17132,Net Banking,3,16618.04,Samar Shan
aa947326-a8ee-494b-8bfd-458933207d60,2025-01-20,Tarini Goyal,Chennai,Tamil Nadu,Supplement,Fish Oil,2,775,1550,Credit Card,7,1441.5,Tanya Hora
06f8067a-185c-4a4e-8d02-5580d727bda7,2025-01-12,Jiya Andra,Kolkata,West Bengal,Equipment,Exercise Bike,3,9004,27012,Net Banking,13,23500.44,Samarth Ganesh
4a1d13ce-d9d2-4547-9633-cd67e7104c9b,2025-03-14,Pihu Mand,Pune,Telangana,Equipment,Treadmill,3,14857,44571,Cash,0,44571.0,Darshit Kohli
5ecbea97-fa72-4e63-bde0-256c921345ff,2025-01-31,Ahana  Sura,Chennai,Maharashtra,Supplement,Creatine,4,4112,16448,Net Banking,12,14474.24,Eshani Arya
a01d4f35-0635-4f2c-aa45-dae8ab1029e0,2025-01-26,Kiara Date,Chennai,Delhi,Equipment,Exercise Bike,1,1685,1685,Net Banking,9,1533.35,Yuvraj  Dara
b7100595-56e4-4625-af5b-fd1c1ca744e9,2025-02-27,Hazel Goel,Bangalore,Karnataka,Supplement,Creatine,4,1139,4556,Credit Card,0,4556.0,Indrajit Mani
74b03d7a-1494-4bbf-99b7-1fad69cd044b,2025-01-06,Anaya Barad,Chennai,Tamil Nadu,Equipment,Bench Press,3,15532,46596,Cash,1,46130.04,Suhana Rege
6f9e752e-adbd-45ad-b202-7c312f7468f2,2025-01-27,Jayant Lata,Delhi,Gujarat,Supplement,Multivitamins,2,4372,8744,Debit Card,14,7519.84,Shayak Soni
6be4cf84-9083-4b14-a8f6-fe3cd57b4c0b,2025-01-17,Mohanlal Tripathi,Delhi,Tamil Nadu,Supplement,BCAA,1,912,912,UPI,9,829.92,Vidur Bora
22b95eb8-9ad9-4058-9f80-820f62daf7b9,2025-02-23,Veer Mand,Bangalore,Maharashtra,Supplement,Fat Burner,1,962,962,Cash,8,885.04,Priyansh Subramanian
194856ae-06f8-4ee1-973a-76dbe606ec87,2025-03-09,Anay Master,Pune,Tamil Nadu,Equipment,Resistance Bands,4,17458,69832,Debit Card,8,64245.44,Kavya Dara
1c41d710-0385-40b3-b74a-f7d2b7310528,2025-02-28,Baiju Sachdev,Chennai,Delhi,Equipment,Bench Press,2,12624,25248,UPI,9,22975.68,Samar Contractor
88cfccf0-c04c-4614-afe2-9622ca3c517f,2025-03-18,Zain Bhavsar,Kolkata,Telangana,Equipment,Bench Press,2,9383,18766,Net Banking,4,18015.36,Sumer Soni
59cdb63c-9f27-413e-bc1f-380a428dbd9a,2025-02-27,Drishya Ratta,Mumbai,Telangana,Supplement,BCAA,1,3856,3856,Cash,11,3431.84,Nitya Raja
54a6e93e-5a5d-4358-bf09-9fe6ba17ad89,2025-01-27,Jiya Buch,Kolkata,Maharashtra,Supplement,Multivitamins,1,873,873,UPI,14,750.78,Jayan Dhar
3a256d1b-4944-4097-bb73-06110c26d620,2025-02-23,Vidur Dayal,Delhi,Delhi,Equipment,Kettlebell,1,4198,4198,Cash,11,3736.22,Adira Basak
99c054b6-c673-4716-af19-929f29cf78c3,2025-01-12,Amira Dhingra,Ahmedabad,Karnataka,Equipment,Resistance Bands,1,9203,9203,UPI,13,8006.61,Shray Kalla
4bacbe7a-e2a7-488e-9901-8ff700d3ca75,2025-02-06,Gatik Dube,Delhi,Delhi,Supplement,Creatine,2,2570,5140,Cash,7,4780.2,Adira Koshy
ceda6b27-2206-4627-829d-0f28703bb14d,2025-03-02,Vedika Dada,Bangalore,West Bengal,Equipment,Kettlebell,1,2377,2377,Debit Card,11,2115.5299999999997,Drishya Kar
981c169e-2555-4084-bb6b-f8c44ef15c72,2025-01-23,Jivin Saini,Pune,Delhi,Equipment,Resistance Bands,3,5515,16545,UPI,0,16545.0,Heer Krishnamurthy
4d08f0f4-786c-4d43-9de6-f053cf33dd0b,2025-02-02,Ranbir Dhaliwal,Chennai,Tamil Nadu,Supplement,Creatine,1,2744,2744,UPI,10,2469.6,Armaan Wadhwa
9ddb6595-ec3a-4948-b2eb-982cd2e6afb8,2025-01-02,Jivin Rattan,Pune,West Bengal,Supplement,Creatine,3,3965,11895,UPI,6,11181.3,Nitya Lata
e72fd6fe-521b-4a83-a9d2-7400428a296b,2025-02-14,Eva Dhingra,Chennai,West Bengal,Equipment,Exercise Bike,1,1348,1348,Debit Card,13,1172.76,Ayesha Varty
f7cb71fa-4e29-495f-a26d-e8bd2874058c,2025-01-09,Jayan Dhar,Ahmedabad,Delhi,Equipment,Kettlebell,3,1603,4809,Cash,13,4183.83,Dharmajan Thakur
8ffbdf87-0deb-4a12-a3c3-b3e6e4ba7917,2025-02-13,Heer Sengupta,Hyderabad,Telangana,Supplement,BCAA,4,2695,10780,UPI,2,10564.4,Mannat Bhatt
62367223-1ab1-4713-8577-1cbd817eecbd,2025-01-21,Sana Deo,Mumbai,Maharashtra,Equipment,Bench Press,3,11583,34749,UPI,9,31621.59,Jayant Behl
b779774c-2d72-47ae-827f-c9d4163dad2f,2025-02-12,Arhaan Tailor,Kolkata,Tamil Nadu,Equipment,Treadmill,1,13562,13562,Credit Card,10,12205.8,Saksham Dyal
9099a853-2974-42b2-8818-3c111bd3a468,2025-01-29,Indrans Magar,Mumbai,West Bengal,Supplement,BCAA,2,3855,7710,UPI,4,7401.6,Nayantara Chhabra
efb13855-a6ac-45d9-b9c6-72392e3bb11c,2025-01-20,Piya Trivedi,Bangalore,Maharashtra,Supplement,Creatine,1,3598,3598,UPI,0,3598.0,Nehmat Mander
4fcf3b63-b6ee-460e-8295-e220defb6f93,2025-03-05,Stuvan Kanda,Bangalore,Gujarat,Equipment,Exercise Bike,1,3971,3971,Debit Card,11,3534.19,Divij Kakar
e0178edf-401a-411d-a0ec-7edeadcad69e,2025-03-16,Nakul Ravel,Hyderabad,Maharashtra,Equipment,Treadmill,4,7706,30824,Debit Card,0,30824.0,Eva Shroff
43111a06-8db2-456d-b1c1-09e6c85312a9,2025-01-27,Ehsaan Srivastava,Bangalore,Tamil Nadu,Supplement,Fish Oil,2,2793,5586,Credit Card,6,5250.84,Bhamini Rout
898e2f70-872f-4097-b228-809ce350fdac,2025-01-30,Kismat Manda,Hyderabad,Maharashtra,Equipment,Kettlebell,3,16934,50802,Debit Card,7,47245.86,Purab Jhaveri
7c8cb183-36a7-4a32-a12a-f20c0dd002dd,2025-01-09,Raghav Bhardwaj,Mumbai,Gujarat,Supplement,Multivitamins,3,2381,7143,Credit Card,12,6285.84,Urvi Mand
635d785d-b107-49f6-a1ba-4bd779893c57,2025-03-07,Lagan Contractor,Ahmedabad,Maharashtra,Supplement,Fat Burner,3,3375,10125,Net Banking,1,10023.75,Eva Sha
